orig.ident	nReads	nGene	celltype
TASSeq.deep-3_507125	TASSeq.deep-3	46674	2935	Endo_capillary
TASSeq.deep-3_507453	TASSeq.deep-3	59665	3289	FB_alveolar
TASSeq.deep-3_507531	TASSeq.deep-3	166378	5722	Endo_aerocyte
TASSeq.deep-3_507682	TASSeq.deep-3	218907	6331	Tcell_CD8T
TASSeq.deep-3_507754	TASSeq.deep-3	99376	3759	Endo_capillary
TASSeq.deep-3_507910	TASSeq.deep-3	204509	6381	Neutrophil
TASSeq.deep-3_508105	TASSeq.deep-3	138632	4108	FB_adventitial
TASSeq.deep-3_508284	TASSeq.deep-3	252947	6039	FB_alveolar
TASSeq.deep-3_508384	TASSeq.deep-3	112735	4772	FB_alveolar
TASSeq.deep-3_508862	TASSeq.deep-3	161847	5022	FB_alveolar
TASSeq.deep-3_509124	TASSeq.deep-3	110193	4599	Bcell
TASSeq.deep-3_509203	TASSeq.deep-3	160230	5490	Tcell_CD8T
TASSeq.deep-3_509273	TASSeq.deep-3	88511	3421	Bcell
TASSeq.deep-3_509348	TASSeq.deep-3	302184	6672	FB_peribronchiolar
TASSeq.deep-3_509351	TASSeq.deep-3	217241	5846	Endo_capillary
TASSeq.deep-3_509491	TASSeq.deep-3	57464	2407	Endo_capillary
TASSeq.deep-3_510160	TASSeq.deep-3	128523	4466	Endo_aerocyte
TASSeq.deep-3_510398	TASSeq.deep-3	342839	8022	Mac_AM
TASSeq.deep-3_510483	TASSeq.deep-3	35173	2264	Bcell
TASSeq.deep-3_511177	TASSeq.deep-3	52847	2885	Bcell
TASSeq.deep-3_511205	TASSeq.deep-3	68401	3406	Bcell
TASSeq.deep-3_511613	TASSeq.deep-3	883587	11146	Epi_AT2
TASSeq.deep-3_511824	TASSeq.deep-3	97397	3594	Endo_capillary
TASSeq.deep-3_511912	TASSeq.deep-3	157867	4684	FB_adventitial
TASSeq.deep-3_511952	TASSeq.deep-3	74521	2937	Endo_capillary
TASSeq.deep-3_512013	TASSeq.deep-3	70909	3271	Endo_LEC
TASSeq.deep-3_512047	TASSeq.deep-3	140569	5089	Tcell_CD8T
TASSeq.deep-3_512159	TASSeq.deep-3	52987	2841	FB_alveolar
TASSeq.deep-3_512243	TASSeq.deep-3	101512	3684	FB_alveolar
TASSeq.deep-3_512282	TASSeq.deep-3	139884	5418	Tcell_CD4T
TASSeq.deep-3_512283	TASSeq.deep-3	52634	2923	Endo_arterial
TASSeq.deep-3_512318	TASSeq.deep-3	336267	7168	FB_alveolar
TASSeq.deep-3_512376	TASSeq.deep-3	268755	6908	Mo_Ly6Chi
TASSeq.deep-3_512397	TASSeq.deep-3	95430	4391	FB_alveolar
TASSeq.deep-3_512492	TASSeq.deep-3	169573	5745	Tcell_CD4T
TASSeq.deep-3_512503	TASSeq.deep-3	182608	5799	FB_adventitial
TASSeq.deep-3_512566	TASSeq.deep-3	32675	1572	FB_adventitial
TASSeq.deep-3_512947	TASSeq.deep-3	250792	6396	Mo_Ly6Chi
TASSeq.deep-3_512995	TASSeq.deep-3	186549	5401	FB_adventitial
TASSeq.deep-3_513499	TASSeq.deep-3	152428	4408	FB_alveolar
TASSeq.deep-3_513578	TASSeq.deep-3	38791	1897	FB_alveolar
TASSeq.deep-3_513650	TASSeq.deep-3	322476	7429	doublet
TASSeq.deep-3_513733	TASSeq.deep-3	97049	3707	FB_alveolar
TASSeq.deep-3_514071	TASSeq.deep-3	44128	1915	FB_alveolar
TASSeq.deep-3_514077	TASSeq.deep-3	109713	4633	FB_alveolar
TASSeq.deep-3_514263	TASSeq.deep-3	159220	5717	Tcell_CD8T
TASSeq.deep-3_514825	TASSeq.deep-3	100788	3718	Endo_capillary
TASSeq.deep-3_514837	TASSeq.deep-3	125853	4026	Endo_capillary
TASSeq.deep-3_514912	TASSeq.deep-3	130271	4859	SMC
TASSeq.deep-3_515111	TASSeq.deep-3	79309	3904	Bcell
TASSeq.deep-3_515327	TASSeq.deep-3	231996	6263	Endo_capillary
TASSeq.deep-3_515340	TASSeq.deep-3	130797	4578	Basophil
TASSeq.deep-3_515557	TASSeq.deep-3	282007	7639	Endo_aerocyte
TASSeq.deep-3_515567	TASSeq.deep-3	73603	3171	Endo_capillary
TASSeq.deep-3_515737	TASSeq.deep-3	110796	3928	Sox10pos_cell
TASSeq.deep-3_515969	TASSeq.deep-3	80390	4043	Bcell
TASSeq.deep-3_516059	TASSeq.deep-3	59100	2441	Endo_capillary
TASSeq.deep-3_516213	TASSeq.deep-3	203274	6590	Mo_Ly6Chi
TASSeq.deep-3_516498	TASSeq.deep-3	95178	4618	FB_alveolar
TASSeq.deep-3_516722	TASSeq.deep-3	139992	4725	Endo_capillary
TASSeq.deep-3_516836	TASSeq.deep-3	59080	3017	Bcell
TASSeq.deep-3_516930	TASSeq.deep-3	57406	2894	Endo_capillary
TASSeq.deep-3_517830	TASSeq.deep-3	121578	3748	ILC2
TASSeq.deep-3_517876	TASSeq.deep-3	52220	3339	Endo_capillary
TASSeq.deep-3_517965	TASSeq.deep-3	97274	4386	Endo_capillary
TASSeq.deep-3_518743	TASSeq.deep-3	394211	8428	Mac_IM
TASSeq.deep-3_518756	TASSeq.deep-3	97273	3450	Endo_aerocyte
TASSeq.deep-3_518794	TASSeq.deep-3	408420	8304	FB_adventitial
TASSeq.deep-3_518799	TASSeq.deep-3	42890	2638	NK
TASSeq.deep-3_518894	TASSeq.deep-3	62408	2939	FB_alveolar
TASSeq.deep-3_518956	TASSeq.deep-3	158994	5251	Endo_capillary
TASSeq.deep-3_519117	TASSeq.deep-3	312365	6488	Epi_AT2
TASSeq.deep-3_519134	TASSeq.deep-3	123965	4928	Bcell
TASSeq.deep-3_519144	TASSeq.deep-3	91844	3719	Endo_aerocyte
TASSeq.deep-3_519255	TASSeq.deep-3	81539	3356	Pericyte
TASSeq.deep-3_519416	TASSeq.deep-3	73808	2637	Endo_capillary
TASSeq.deep-3_519546	TASSeq.deep-3	116597	3864	Endo_capillary
TASSeq.deep-3_519607	TASSeq.deep-3	54620	3251	FB_alveolar
TASSeq.deep-3_519658	TASSeq.deep-3	405099	7146	Epi_AT2
TASSeq.deep-3_519864	TASSeq.deep-3	385439	8371	Mac_AM
TASSeq.deep-3_519973	TASSeq.deep-3	103298	3785	Endo_capillary
TASSeq.deep-3_520007	TASSeq.deep-3	372640	7340	Epi_AT2
TASSeq.deep-3_521249	TASSeq.deep-3	455624	8571	doublet
TASSeq.deep-3_521806	TASSeq.deep-3	212857	6439	doublet
TASSeq.deep-3_521886	TASSeq.deep-3	106039	3819	SMC
TASSeq.deep-3_522044	TASSeq.deep-3	319973	7409	Epi_AT1
TASSeq.deep-3_522083	TASSeq.deep-3	151547	5133	Epi_AT2
TASSeq.deep-3_522313	TASSeq.deep-3	206166	5479	FB_alveolar
TASSeq.deep-3_522449	TASSeq.deep-3	294560	6153	Epi_AT2
TASSeq.deep-3_522588	TASSeq.deep-3	161003	5110	Endo_aerocyte
TASSeq.deep-3_522869	TASSeq.deep-3	568581	9148	Mac_AM
TASSeq.deep-3_523076	TASSeq.deep-3	137797	4765	Mo_Ly6Chi
TASSeq.deep-3_523097	TASSeq.deep-3	31684	1590	Epi_AT2
TASSeq.deep-3_523232	TASSeq.deep-3	186803	5268	SMC
TASSeq.deep-3_523409	TASSeq.deep-3	329178	8026	Epi_AT2
TASSeq.deep-3_523442	TASSeq.deep-3	308628	6915	Epi_AT2
TASSeq.deep-3_523490	TASSeq.deep-3	229715	5802	Endo_aerocyte
TASSeq.deep-3_523742	TASSeq.deep-3	87086	3455	Endo_aerocyte
TASSeq.deep-3_523909	TASSeq.deep-3	91477	3964	Bcell
TASSeq.deep-3_523960	TASSeq.deep-3	112237	4265	Mo_Ly6Clo
TASSeq.deep-3_524462	TASSeq.deep-3	96701	3932	Endo_aerocyte
TASSeq.deep-3_524716	TASSeq.deep-3	221904	5681	Endo_aerocyte
TASSeq.deep-3_524925	TASSeq.deep-3	171407	5083	FB_adventitial
TASSeq.deep-3_525177	TASSeq.deep-3	192190	5482	FB_alveolar
TASSeq.deep-3_525468	TASSeq.deep-3	186289	5912	Tcell_CD8T
TASSeq.deep-3_526006	TASSeq.deep-3	236477	6542	doublet
TASSeq.deep-3_526102	TASSeq.deep-3	154666	5881	Bcell
TASSeq.deep-3_526237	TASSeq.deep-3	100267	3465	Endo_capillary
TASSeq.deep-3_526503	TASSeq.deep-3	831876	10823	Mac_AM
TASSeq.deep-3_527252	TASSeq.deep-3	160541	4711	SMC
TASSeq.deep-3_527531	TASSeq.deep-3	162894	4711	Mo_Ly6Chi
TASSeq.deep-3_527659	TASSeq.deep-3	69735	3578	Bcell
TASSeq.deep-3_527691	TASSeq.deep-3	74053	2910	Bcell
TASSeq.deep-3_527931	TASSeq.deep-3	60272	2790	Neutrophil
TASSeq.deep-3_528217	TASSeq.deep-3	275021	6746	Mo_Ly6Chi
TASSeq.deep-3_528313	TASSeq.deep-3	86029	3626	Bcell
TASSeq.deep-3_528452	TASSeq.deep-3	74277	2998	FB_alveolar
TASSeq.deep-3_528522	TASSeq.deep-3	191245	5490	doublet
TASSeq.deep-3_528638	TASSeq.deep-3	168137	4690	Bcell
TASSeq.deep-3_528804	TASSeq.deep-3	119207	4349	Tcell_CD4T
TASSeq.deep-3_528808	TASSeq.deep-3	48192	2400	Endo_capillary
TASSeq.deep-3_528990	TASSeq.deep-3	1066692	11317	FB_adventitial
TASSeq.deep-3_529025	TASSeq.deep-3	55926	2358	Pericyte
TASSeq.deep-3_529198	TASSeq.deep-3	754186	11196	Epi_clara
TASSeq.deep-3_529269	TASSeq.deep-3	86755	3416	Pericyte
TASSeq.deep-3_529441	TASSeq.deep-3	124691	3663	FB_adventitial
TASSeq.deep-3_529468	TASSeq.deep-3	85841	4191	Bcell
TASSeq.deep-3_529727	TASSeq.deep-3	434150	8586	Mac_AM
TASSeq.deep-3_529881	TASSeq.deep-3	138449	5015	Neutrophil
TASSeq.deep-3_529940	TASSeq.deep-3	77758	3572	FB_alveolar
TASSeq.deep-3_530048	TASSeq.deep-3	219778	6277	FB_alveolar
TASSeq.deep-3_530052	TASSeq.deep-3	44127	2090	Mac_AM
TASSeq.deep-3_530147	TASSeq.deep-3	148553	4521	Endo_capillary
TASSeq.deep-3_530245	TASSeq.deep-3	76290	4207	Pericyte
TASSeq.deep-3_530289	TASSeq.deep-3	111321	4621	Tcell_CD8T
TASSeq.deep-3_530295	TASSeq.deep-3	79379	3031	Epi_AT1
TASSeq.deep-3_530361	TASSeq.deep-3	362081	7795	Epi_AT1
TASSeq.deep-3_530470	TASSeq.deep-3	129756	4095	SMC
TASSeq.deep-3_530663	TASSeq.deep-3	129484	4454	Mo_Ly6Chi
TASSeq.deep-3_530749	TASSeq.deep-3	79145	3580	Bcell
TASSeq.deep-3_530799	TASSeq.deep-3	74093	3801	FB_alveolar
TASSeq.deep-3_531132	TASSeq.deep-3	87555	3235	Pericyte
TASSeq.deep-3_531595	TASSeq.deep-3	200564	6100	Tcell_CD8T
TASSeq.deep-3_531630	TASSeq.deep-3	87080	3805	Bcell
TASSeq.deep-3_531789	TASSeq.deep-3	132028	4880	Endo_aerocyte
TASSeq.deep-3_531944	TASSeq.deep-3	50761	2473	FB_alveolar
TASSeq.deep-3_531983	TASSeq.deep-3	233457	7494	FB_alveolar
TASSeq.deep-3_532078	TASSeq.deep-3	92755	3681	Endo_capillary
TASSeq.deep-3_532121	TASSeq.deep-3	98816	3635	Endo_capillary
TASSeq.deep-3_532526	TASSeq.deep-3	81036	3801	Mo_Ly6Clo
TASSeq.deep-3_532874	TASSeq.deep-3	39153	1937	Endo_capillary
TASSeq.deep-3_532950	TASSeq.deep-3	291026	7797	doublet
TASSeq.deep-3_532957	TASSeq.deep-3	112554	3933	FB_alveolar
TASSeq.deep-3_532978	TASSeq.deep-3	106208	3974	Mo_Ly6Clo
TASSeq.deep-3_533039	TASSeq.deep-3	1098322	12435	Epi_clara
TASSeq.deep-3_533130	TASSeq.deep-3	359171	7207	Epi_AT2
TASSeq.deep-3_533354	TASSeq.deep-3	39361	1627	Epi_AT2
TASSeq.deep-3_533373	TASSeq.deep-3	91572	3520	Mo_Ly6Chi
TASSeq.deep-3_533391	TASSeq.deep-3	79234	3918	Bcell
TASSeq.deep-3_533398	TASSeq.deep-3	106717	3894	Endo_capillary
TASSeq.deep-3_533494	TASSeq.deep-3	93063	4235	Bcell
TASSeq.deep-3_533544	TASSeq.deep-3	107720	5141	Tcell_CD4T
TASSeq.deep-3_533579	TASSeq.deep-3	78621	3725	Endo_aerocyte
TASSeq.deep-3_533692	TASSeq.deep-3	242245	5829	Epi_AT2
TASSeq.deep-3_533750	TASSeq.deep-3	92016	3464	Endo_arterial
TASSeq.deep-3_534618	TASSeq.deep-3	77424	3922	SMC
TASSeq.deep-3_534737	TASSeq.deep-3	106661	4587	Endo_capillary
TASSeq.deep-3_534836	TASSeq.deep-3	171841	5060	Epi_AT2
TASSeq.deep-3_534869	TASSeq.deep-3	88059	3524	Tcell_CD4T
TASSeq.deep-3_535121	TASSeq.deep-3	65960	2805	Pericyte
TASSeq.deep-3_535218	TASSeq.deep-3	146146	5308	Mo_Ly6Clo
TASSeq.deep-3_535311	TASSeq.deep-3	60694	2717	Endo_capillary
TASSeq.deep-3_535386	TASSeq.deep-3	83420	4155	Pericyte
TASSeq.deep-3_535448	TASSeq.deep-3	107131	3732	Endo_capillary
TASSeq.deep-3_535686	TASSeq.deep-3	419704	8318	Epi_AT2
TASSeq.deep-3_535723	TASSeq.deep-3	159491	5373	FB_alveolar
TASSeq.deep-3_535752	TASSeq.deep-3	61460	2787	Endo_capillary
TASSeq.deep-3_535766	TASSeq.deep-3	67143	3295	Bcell
TASSeq.deep-3_535861	TASSeq.deep-3	164957	4761	Endo_capillary
TASSeq.deep-3_535887	TASSeq.deep-3	168340	5492	SMC
TASSeq.deep-3_535901	TASSeq.deep-3	490384	8753	Epi_AT2
TASSeq.deep-3_535965	TASSeq.deep-3	196148	5759	FB_peribronchiolar
TASSeq.deep-3_536020	TASSeq.deep-3	35621	1798	Endo_capillary
TASSeq.deep-3_536058	TASSeq.deep-3	158683	5450	doublet
TASSeq.deep-3_536125	TASSeq.deep-3	130862	4545	Endo_aerocyte
TASSeq.deep-3_536296	TASSeq.deep-3	64752	2353	FB_alveolar
TASSeq.deep-3_536716	TASSeq.deep-3	100088	4173	Bcell
TASSeq.deep-3_536857	TASSeq.deep-3	167544	5306	Endo_capillary
TASSeq.deep-3_536899	TASSeq.deep-3	156508	5354	doublet
TASSeq.deep-3_537161	TASSeq.deep-3	237872	6835	Endo_capillary
TASSeq.deep-3_537642	TASSeq.deep-3	202639	6295	Endo_aerocyte
TASSeq.deep-3_537668	TASSeq.deep-3	107186	4176	Tcell_CD4T
TASSeq.deep-3_537881	TASSeq.deep-3	44240	2706	Endo_capillary
TASSeq.deep-3_538061	TASSeq.deep-3	231648	5701	Epi_AT2
TASSeq.deep-3_538543	TASSeq.deep-3	240877	6035	FB_adventitial
TASSeq.deep-3_538623	TASSeq.deep-3	74392	3150	Endo_capillary
TASSeq.deep-3_538710	TASSeq.deep-3	221358	6028	FB_alveolar
TASSeq.deep-3_538810	TASSeq.deep-3	45122	2804	Endo_capillary
TASSeq.deep-3_538974	TASSeq.deep-3	97422	3310	FB_alveolar
TASSeq.deep-3_539149	TASSeq.deep-3	190894	5629	Mo_Ly6Clo
TASSeq.deep-3_539402	TASSeq.deep-3	83304	3374	Tcell_CD8T
TASSeq.deep-3_539503	TASSeq.deep-3	56833	2829	Bcell
TASSeq.deep-3_539741	TASSeq.deep-3	217213	5778	Mo_Ly6Clo
TASSeq.deep-3_540063	TASSeq.deep-3	52291	2881	NK
TASSeq.deep-3_540140	TASSeq.deep-3	87475	4119	Bcell
TASSeq.deep-3_540317	TASSeq.deep-3	56193	2370	FB_alveolar
TASSeq.deep-3_540357	TASSeq.deep-3	62205	3580	Tcell_CD4T
TASSeq.deep-3_540471	TASSeq.deep-3	75771	3020	Endo_venous
TASSeq.deep-3_540646	TASSeq.deep-3	228039	5671	Epi_AT2
TASSeq.deep-3_540804	TASSeq.deep-3	129886	5058	Bcell
TASSeq.deep-3_540831	TASSeq.deep-3	526283	8766	Mac_AM
TASSeq.deep-3_540940	TASSeq.deep-3	97519	4225	Bcell
TASSeq.deep-3_541085	TASSeq.deep-3	209472	6547	NK
TASSeq.deep-3_541291	TASSeq.deep-3	75446	3682	Bcell
TASSeq.deep-3_541415	TASSeq.deep-3	68668	3137	FB_alveolar
TASSeq.deep-3_541421	TASSeq.deep-3	110534	4909	Bcell
TASSeq.deep-3_541473	TASSeq.deep-3	36132	2330	Pericyte
TASSeq.deep-3_541479	TASSeq.deep-3	473991	7972	Epi_AT2
TASSeq.deep-3_541538	TASSeq.deep-3	82884	4222	FB_alveolar
TASSeq.deep-3_542402	TASSeq.deep-3	400878	7709	FB_adventitial
TASSeq.deep-3_542986	TASSeq.deep-3	103589	4129	Endo_capillary
TASSeq.deep-3_543117	TASSeq.deep-3	65645	3248	Tcell_CD4T
TASSeq.deep-3_543313	TASSeq.deep-3	70922	3625	Bcell
TASSeq.deep-3_543472	TASSeq.deep-3	610429	9495	Mac_AM
TASSeq.deep-3_543824	TASSeq.deep-3	56027	2237	FB_alveolar
TASSeq.deep-3_544127	TASSeq.deep-3	167460	5004	Endo_aerocyte
TASSeq.deep-3_544146	TASSeq.deep-3	89304	3266	Endo_capillary
TASSeq.deep-3_544218	TASSeq.deep-3	61041	3036	Bcell
TASSeq.deep-3_544765	TASSeq.deep-3	98949	3977	Bcell
TASSeq.deep-3_544935	TASSeq.deep-3	120854	4891	Tcell_CD8T
TASSeq.deep-3_544983	TASSeq.deep-3	378027	7118	Epi_AT2
TASSeq.deep-3_545104	TASSeq.deep-3	113818	3749	Endo_capillary
TASSeq.deep-3_545685	TASSeq.deep-3	34107	1712	Endo_capillary
TASSeq.deep-3_545792	TASSeq.deep-3	37185	1749	Endo_capillary
TASSeq.deep-3_545996	TASSeq.deep-3	116135	4054	Endo_capillary
TASSeq.deep-3_546692	TASSeq.deep-3	127510	4373	FB_alveolar
TASSeq.deep-3_546992	TASSeq.deep-3	607203	9147	Mac_AM
TASSeq.deep-3_547078	TASSeq.deep-3	318454	7711	Epi_ciliated
TASSeq.deep-3_547229	TASSeq.deep-3	53241	2570	Bcell
TASSeq.deep-3_547338	TASSeq.deep-3	236806	5831	FB_alveolar
TASSeq.deep-3_547555	TASSeq.deep-3	53602	2676	Endo_capillary
TASSeq.deep-3_547666	TASSeq.deep-3	60561	3057	Tcell_CD4T
TASSeq.deep-3_547746	TASSeq.deep-3	102745	4274	Bcell
TASSeq.deep-3_547936	TASSeq.deep-3	54499	2512	Endo_capillary
TASSeq.deep-3_548132	TASSeq.deep-3	124046	4909	Endo_aerocyte
TASSeq.deep-3_548383	TASSeq.deep-3	196245	5770	Tcell_CD8T
TASSeq.deep-3_548421	TASSeq.deep-3	238842	6083	Mo_Ly6Chi
TASSeq.deep-3_548448	TASSeq.deep-3	86586	3853	FB_alveolar
TASSeq.deep-3_548670	TASSeq.deep-3	151509	4822	Mo_Ly6Chi
TASSeq.deep-3_548723	TASSeq.deep-3	375752	7773	Epi_AT2
TASSeq.deep-3_549010	TASSeq.deep-3	71326	3263	NK
TASSeq.deep-3_549122	TASSeq.deep-3	57605	3036	Bcell
TASSeq.deep-3_549155	TASSeq.deep-3	533971	9520	FB_alveolar
TASSeq.deep-3_549249	TASSeq.deep-3	334447	7065	Epi_AT2
TASSeq.deep-3_549310	TASSeq.deep-3	102063	4031	Pericyte
TASSeq.deep-3_549667	TASSeq.deep-3	70163	2830	FB_alveolar
TASSeq.deep-3_549904	TASSeq.deep-3	55551	2478	FB_alveolar
TASSeq.deep-3_550136	TASSeq.deep-3	288019	6953	Epi_AT2
TASSeq.deep-3_550180	TASSeq.deep-3	91207	3964	Pericyte
TASSeq.deep-3_550334	TASSeq.deep-3	63235	3356	Endo_capillary
TASSeq.deep-3_550544	TASSeq.deep-3	37358	1529	FB_alveolar
TASSeq.deep-3_550672	TASSeq.deep-3	117821	4753	Tcell_CD4T
TASSeq.deep-3_550729	TASSeq.deep-3	56662	3248	SMC
TASSeq.deep-3_550860	TASSeq.deep-3	38048	2189	Endo_capillary
TASSeq.deep-3_550932	TASSeq.deep-3	193891	5901	SMC
TASSeq.deep-3_550980	TASSeq.deep-3	225948	5827	Endo_capillary
TASSeq.deep-3_551107	TASSeq.deep-3	112188	4458	Tcell_CD4T
TASSeq.deep-3_551444	TASSeq.deep-3	88548	3017	FB_alveolar
TASSeq.deep-3_551451	TASSeq.deep-3	159156	4677	Endo_LEC
TASSeq.deep-3_551518	TASSeq.deep-3	129747	4463	FB_alveolar
TASSeq.deep-3_551540	TASSeq.deep-3	92216	3383	Endo_capillary
TASSeq.deep-3_552157	TASSeq.deep-3	54246	2819	Endo_capillary
TASSeq.deep-3_552815	TASSeq.deep-3	176290	4343	Endo_arterial
TASSeq.deep-3_552828	TASSeq.deep-3	234300	5977	FB_alveolar
TASSeq.deep-3_553008	TASSeq.deep-3	466771	8684	Epi_AT2
TASSeq.deep-3_553146	TASSeq.deep-3	268177	6245	FB_adventitial
TASSeq.deep-3_553222	TASSeq.deep-3	140184	5235	Endo_venous
TASSeq.deep-3_553409	TASSeq.deep-3	646325	10062	Mac_AM
TASSeq.deep-3_553473	TASSeq.deep-3	90183	3878	Pericyte
TASSeq.deep-3_553752	TASSeq.deep-3	125360	4958	Tcell_CD4T
TASSeq.deep-3_553766	TASSeq.deep-3	243966	6188	FB_alveolar
TASSeq.deep-3_554208	TASSeq.deep-3	195121	5517	Endo_capillary
TASSeq.deep-3_554364	TASSeq.deep-3	183259	4946	FB_alveolar
TASSeq.deep-3_554544	TASSeq.deep-3	116469	4301	Bcell
TASSeq.deep-3_555002	TASSeq.deep-3	131683	4734	Endo_capillary
TASSeq.deep-3_555080	TASSeq.deep-3	210790	5773	Endo_aerocyte
TASSeq.deep-3_555098	TASSeq.deep-3	161315	5148	Mo_Ly6Clo
TASSeq.deep-3_555185	TASSeq.deep-3	89914	3708	Bcell
TASSeq.deep-3_555400	TASSeq.deep-3	133462	4567	Mo_Ly6Chi
TASSeq.deep-3_555682	TASSeq.deep-3	114189	4263	Tcell_CD4T
TASSeq.deep-3_555819	TASSeq.deep-3	145872	4737	Epi_AT2
TASSeq.deep-3_555962	TASSeq.deep-3	58304	2235	Endo_capillary
TASSeq.deep-3_556331	TASSeq.deep-3	85913	3805	Bcell
TASSeq.deep-3_556345	TASSeq.deep-3	64074	3172	NK
TASSeq.deep-3_556621	TASSeq.deep-3	43009	3795	FB_alveolar
TASSeq.deep-3_556796	TASSeq.deep-3	223652	6062	Mo_Ly6Chi
TASSeq.deep-3_556857	TASSeq.deep-3	74104	3058	Endo_capillary
TASSeq.deep-3_557235	TASSeq.deep-3	251494	6278	Endo_LEC
TASSeq.deep-3_557500	TASSeq.deep-3	298290	7207	FB_alveolar
TASSeq.deep-3_557526	TASSeq.deep-3	46843	2618	Endo_capillary
TASSeq.deep-3_557722	TASSeq.deep-3	93944	4626	NK
TASSeq.deep-3_557729	TASSeq.deep-3	213015	5823	DC_cDC2
TASSeq.deep-3_557928	TASSeq.deep-3	378766	7165	Epi_AT2
TASSeq.deep-3_558013	TASSeq.deep-3	366356	8052	doublet
TASSeq.deep-3_558168	TASSeq.deep-3	146105	5639	Bcell
TASSeq.deep-3_558315	TASSeq.deep-3	277239	7426	Epi_AT1
TASSeq.deep-3_558427	TASSeq.deep-3	76045	3909	Bcell
TASSeq.deep-3_558536	TASSeq.deep-3	1168619	12160	Mac_AM
TASSeq.deep-3_558582	TASSeq.deep-3	107168	4069	Endo_capillary
TASSeq.deep-3_558751	TASSeq.deep-3	51205	2101	Epi_AT1
TASSeq.deep-3_559008	TASSeq.deep-3	82196	4401	Endo_capillary
TASSeq.deep-3_559089	TASSeq.deep-3	118025	5174	Endo_aerocyte
TASSeq.deep-3_559098	TASSeq.deep-3	123840	4499	SMC
TASSeq.deep-3_559104	TASSeq.deep-3	224204	6173	Epi_AT1
TASSeq.deep-3_559549	TASSeq.deep-3	264632	6936	Epi_AT1
TASSeq.deep-3_559611	TASSeq.deep-3	99680	4316	Endo_capillary
TASSeq.deep-3_559620	TASSeq.deep-3	204265	5896	doublet
TASSeq.deep-3_559651	TASSeq.deep-3	441603	8533	Epi_AT2
TASSeq.deep-3_559917	TASSeq.deep-3	103962	4718	NK
TASSeq.deep-3_560226	TASSeq.deep-3	75090	2967	Endo_capillary
TASSeq.deep-3_560389	TASSeq.deep-3	179637	5795	FB_peribronchiolar
TASSeq.deep-3_560579	TASSeq.deep-3	83484	3221	Endo_capillary
TASSeq.deep-3_560731	TASSeq.deep-3	84737	3923	FB_alveolar
TASSeq.deep-3_560756	TASSeq.deep-3	35895	1519	FB_alveolar
TASSeq.deep-3_560780	TASSeq.deep-3	318371	8316	Epi_AT1
TASSeq.deep-3_560790	TASSeq.deep-3	480531	8166	FB_adventitial
TASSeq.deep-3_561280	TASSeq.deep-3	513889	8854	FB_adventitial
TASSeq.deep-3_561312	TASSeq.deep-3	166105	5620	doublet
TASSeq.deep-3_561376	TASSeq.deep-3	68795	3255	Bcell
TASSeq.deep-3_561447	TASSeq.deep-3	122654	4595	Bcell
TASSeq.deep-3_561795	TASSeq.deep-3	374637	8004	SMC
TASSeq.deep-3_561799	TASSeq.deep-3	133319	4366	Epi_AT2
TASSeq.deep-3_562018	TASSeq.deep-3	45484	3168	Endo_capillary
TASSeq.deep-3_562425	TASSeq.deep-3	316709	7339	Mo_Ly6Chi
TASSeq.deep-3_562590	TASSeq.deep-3	110288	4641	Epi_ciliated
TASSeq.deep-3_562665	TASSeq.deep-3	234102	6201	Mo_Ly6Chi
TASSeq.deep-3_562830	TASSeq.deep-3	43108	2980	FB_alveolar
TASSeq.deep-3_562870	TASSeq.deep-3	99039	3919	Tcell_CD4T
TASSeq.deep-3_563060	TASSeq.deep-3	91896	3508	Neutrophil
TASSeq.deep-3_563124	TASSeq.deep-3	62877	2955	Bcell
TASSeq.deep-3_563184	TASSeq.deep-3	172728	5267	Mo_Ly6Chi
TASSeq.deep-3_563375	TASSeq.deep-3	504917	9744	Epi_AT1
TASSeq.deep-3_563392	TASSeq.deep-3	55670	2509	FB_alveolar
TASSeq.deep-3_563485	TASSeq.deep-3	105878	3942	doublet
TASSeq.deep-3_563513	TASSeq.deep-3	68705	2580	FB_alveolar
TASSeq.deep-3_563590	TASSeq.deep-3	77121	3541	Tcell_CD4T
TASSeq.deep-3_563645	TASSeq.deep-3	72862	3557	FB_alveolar
TASSeq.deep-3_563899	TASSeq.deep-3	125820	4407	Tcell_CD4T
TASSeq.deep-3_563940	TASSeq.deep-3	82951	4058	Bcell
TASSeq.deep-3_563977	TASSeq.deep-3	185445	5369	doublet
TASSeq.deep-3_564145	TASSeq.deep-3	289755	7128	doublet
TASSeq.deep-3_564766	TASSeq.deep-3	294113	5953	Epi_AT2
TASSeq.deep-3_565112	TASSeq.deep-3	151606	5137	Pericyte
TASSeq.deep-3_565558	TASSeq.deep-3	95981	3889	Bcell
TASSeq.deep-3_565675	TASSeq.deep-3	223944	6432	Endo_aerocyte
TASSeq.deep-3_565750	TASSeq.deep-3	54531	3950	FB_alveolar
TASSeq.deep-3_565805	TASSeq.deep-3	118175	4352	Endo_capillary
TASSeq.deep-3_565855	TASSeq.deep-3	222773	6657	Epi_AT1
TASSeq.deep-3_566034	TASSeq.deep-3	357029	7707	Epi_AT2
TASSeq.deep-3_566237	TASSeq.deep-3	230530	6495	Mo_Ly6Chi
TASSeq.deep-3_566493	TASSeq.deep-3	80357	4357	Epi_ciliated
